file,uri,title,description,eqf_level_id
data/nlqf/89e38018-694a-490c-9d8e-2343d9baaa22.json,http://purl.s-bb.nl/data/89e38018-694a-490c-9d8e-2343d9baaa22,"Eerste monteur gas-, water- en warmtedistributie (Gewijzigd 2020)","The first gas, water and heat distribution engineer works at various locations on distribution networks for gas, water and heat. He often works outside and then has to deal with local residents and traffic that he has to take into account. His activities mainly concern the maintenance of the distribution networks and the resolution of malfunctions. He also supervises other mechanics in their work. The first gas, water and heat distribution engineer works independently and is responsible for the quality of both his own work and the work of the employees he supervises. He is accountable to his manager.

The most important activities of a First Mechanic gas, water and heat distribution are: Core task B1-K1 Construction, assembly and preparation of distribution networks Preparing the work and setting up the work location Digging trenches and wells Construction and assembly of distribution networks Preparing for use the constructed and installed distribution network Completion and administration of construction and installation work Core task P5-K1 Maintaining and rectifying faults in gas, water and heat distribution networks Preparing maintenance and fault work in gas, water and heat distribution networks Locating and analyzing faults in gas, water and heat distribution networks Decommissioning of gas, water and heat distribution networks Maintaining, replacing and repairing parts of gas, water and heat distribution networks Making the maintained/repaired gas, water and heat distribution network ready for use Administration and completion by maintenance and breakdown work Core task P5-K2 Organizing work to be performed Dividing work to be performed and giving instructions Supervising work to be performed Monitoring the progress of work to be performed",3
data/nlqf/507ad8c0-8356-425d-9304-f0bc3c12e136.json,http://purl.s-bb.nl/data/507ad8c0-8356-425d-9304-f0bc3c12e136,Voorman BOR,"The manager of the recycling center performs activities at the recycling center, even in more complex situations. Citizens and organizations take their waste and raw materials to the recycling center themselves. There are special rules for use and safety. Various hydraulic and mechanical logistics equipment is set up on the recycling center and hazardous substances are present. The environmental street manager performs executive activities and also manages colleagues. He coordinates his work with a large number of parties involved, such as colleagues, the manager and third parties. He is expected to play a proactive role in this. Moreover, he is able to deal constructively with reactions and criticism.

The most important activities of a BOR foreman are: Core task B1-K1 Keeps the public area clean Prepares activities for the removal of waste from the public area Coordinates activities Removes waste from the public area Completes the activities Core task P3-K1 Performs cleaning, repair and maintenance work in the public space Prepares the work Performs cleaning work in the public space Performs regular and corrective maintenance on the public space Completes the work Core task P3-K2 Performs foreman tasks Instructs employees Monitors progress and quality Is point of contact for citizens. Supervises students and new employees. Is point of contact for the manager",3
data/nlqf/a1730a31-d765-45a1-994f-9c1418af0990.json,http://purl.s-bb.nl/data/a1730a31-d765-45a1-994f-9c1418af0990,Allround medewerker versindustrie (Gewijzigd 2017),"The all-round fresh industry employee works in a production area where meat, fish, dairy, poultry, vegetables and fruit are processed. He ensures that the production area, machines and raw materials are ready for the work. He cooperates in various places during production and helps out. He ensures that the process continues to run smoothly. The all-round fresh industry employee ensures that work is done hygienically and in accordance with the applicable rules and standards. He passes on any deviations to the production manager in a timely manner and makes a proposal for improvement. The all-round fresh food industry employee is quality-conscious, flexible and shows adaptability to deal with changes in the process and product.

The most important activities of an all-round fresh food industry employee are: Core task B1-K1 Prepares the fresh production/fresh processing process Prepares machines for use and/or prepares (packaging) materials and tools Receives raw materials and auxiliary materials for fresh production/fresh processing and signals deviations Signals shortages in good time and passes them on Core task B1-K2 Performs fresh production/fresh processing activities Processes and/or processes fresh products manually and/or with the aid of machines Checks fresh products during the production/processing process and/or checks the fresh production/fresh processing process Disposes of waste and/or residual products Cleans and/or disinfects Completes work Core task P2-K1 Organizes the fresh production/fresh processing process Monitors the progress of the fresh production/fresh processing process Supervises employees (professionally) and/or directs employees Makes proposals to fresh production/fresh processing process t and optimize",3
data/nlqf/f5b80822-eb92-47fa-bfac-3a74ef1f5f25.json,http://purl.s-bb.nl/data/f5b80822-eb92-47fa-bfac-3a74ef1f5f25,Allround precisieverspaner (Gewijzigd 2020),"The all-round precision machine tool works in the workshop of a company in, for example, the transport, medical or optical industry. He creates and tests CNC programs for material processing. He has knowledge of programming languages and the CAM system. He works accurately and systematically, is creative and has good spatial insight. In addition, he has good communication skills; he can put his technical activities into words well and in an understandable way. He pays extra attention to safety and the environment. The all-round precision machinist works independently on the CNC programs and is responsible for a clear implementation plan and, based on this, a custom-written software program.

The most important activities of an Allround precision machine operator are: Core task B1-K1 Processes materials Prepares material operations Makes the machine ready for production Performs material operations Measures and checks own work Completes material operations Maintains equipment Core task P2-K1 Creates and tests CNC programs Prepares writing of CNC program for Writes CNC programs for material processing and sets up CNC machines Test CNC programs for material processing Performs CNC operations Records and archives product data Core task P2-K2 Produces parts Prepares parts making Makes parts",3
data/nlqf/d456e618-3a78-403f-9ec2-a81d40bb4f6e.json,http://purl.s-bb.nl/data/d456e618-3a78-403f-9ec2-a81d40bb4f6e,"Vakexpert bloem, groen en styling","The novice expert in flower, greenery and styling has an advisory role. He works quality conscious, accurate, creative and according to the latest insights in design and trends. He has specialist product and professional knowledge and is professional. He is open to new developments in his field. He works according to the wishes of the customer and within the available budget. He has commercial insight and is result-oriented. He makes the right assessments with regard to price-quality ratio in relation to time, costs and business formula. He combines his traditional professionalism with commercial dealings. He takes the initiative and makes choices, depending on the circumstances and for the benefit of business operations.

The most important activities of a professional expert in flower, greenery and styling are: Core task B1-K1 Making and selling green arrangements Makes flower arrangements, green decorations and/or presentations Provides green products and natural materials Takes care of the shop/product presentation Informs and advises Core task P4 -K1 Develop innovative craftsmanship Develops own innovative style Develops innovative arrangements Provides company presentations, professional demonstrations and/or workshops Core task P4-K2 Perform activities related to the organization and completion of an assignment/project Partly determines the product range/purchasing policy Purchases and manages stock on the basis of assignments /projects Handles the completion of the assignment / project Takes care of the marketing/product presentation Determines the commercial price Core task P4-K3 Leading department/project Acquires assignments/customers Determines personnel needs and organizes work meetings Arranges the financial progress Organizes the t quality policy Draws up project/department plan",4
data/nlqf/892e3e3d-e6ee-4456-b565-75e29a85f20c.json,http://purl.s-bb.nl/data/892e3e3d-e6ee-4456-b565-75e29a85f20c,Dekvloerenlegger,"The screed installer works for various clients in residential and non-residential construction and mainly works indoors. He lays screeds and applies his knowledge of materials, tools and equipment. He has technical insight and works result- and solution-oriented. In addition, he can work well together and has a flexible attitude; he can respond well to unforeseen situations. The screed installer works independently, often in a team. He is responsible for the proper performance of his work and coordinates this with his colleagues and manager.

The most important activities of a screed installer are: Core task B1-K1 Lays screed floors Prepares work Prepares substrates Apply screed floors Performs cleanup work Delivers screed floors",2
data/nlqf/781f9b8e-006c-4d63-9099-4917832dc836.json,http://purl.s-bb.nl/data/781f9b8e-006c-4d63-9099-4917832dc836,Servicemedewerker gebouwen,"The building service employee performs (maintenance) work on buildings and homes. He detects electronic and structural defects. He prepares (maintenance) work and independently carries out simple maintenance work. His expertise is broad. He is involved in electronic and mechanical installations, but also carries out tiling, masonry, stucco and painting work and woodworking. The building service employee takes into account his environment, such as residents and (hotel) guests.

The most important activities of a Building Service Employee are: Core task B1-K1 Recording and determining activities Preparing for recording activities Recording the situation on site Core task B1-K2 Carrying out (maintenance) activities on technical installations, building components and surroundings Preparing (maintenance) activities on technical installations, building (parts) parts and environment Detection of electrotechnical and mechanical malfunctions and structural defects Making building (part) part suitable for work to be carried out Carrying out preventive maintenance on electrotechnical and mechanical installation Carrying out preventive maintenance on building, interior and grounds Correcting electrical and mechanical malfunctions Correcting structural defects Carrying out modifications to electrical and mechanical installations Carrying out modifications to building, interior and grounds Completing (maintenance) work on tech nic installations, building (parts) parts and environment",2
data/nlqf/c0418b92-50d8-4972-9779-3bffa1de07ae.json,http://purl.s-bb.nl/data/c0418b92-50d8-4972-9779-3bffa1de07ae,Eerste monteur utiliteit (Gewijzigd 2022),"The first utility mechanic works in varying but recognizable circumstances in the non-residential construction industry, such as office buildings, hospitals and schools. There he is engaged in the construction and maintenance of mechanical installations. He has extensive knowledge of sanitary installations and installations in the field of gas, water, heating, ventilation and fire fighting. The first utility technician supervises the mechanical installation technician. During his work he has to deal with colleagues, employees of other companies who work in the same environment, clients and customers.

The most important activities of a First Engineer Utility are: Core task B1-K1 Installs mechanical installations Preparing mechanical installation work Disassembling and cleaning or replacing mechanical components and pipes Installing mechanical components in pipe systems of mechanical installations Laying pipes for the mechanical installation Checking of the operation of the mechanical installation Completing the mechanical installation work Core task P3-K1 Supervising and carrying out installation work on mechanical installations in non-residential construction Preparing for the construction of mechanical installations for non-residential construction Setting up appliances and appendages in a mechanical installation for non-residential construction Preparing a mechanical engineer installation for utility Supervising and coaching technician(s) and monitoring planning Core task P3-K2 Prevents the release of carbon monoxide in gas combustion installations Performs preventive checks on the entire gas combustion installation Prevents flue gases from entering the living space Prevents incomplete combustion at the gas combustion installation Completes the carbon monoxide prevention activities, reports its findings and advises the customer",3
data/nlqf/d5077489-2c30-4213-8672-67fa85a8fb46.json,http://purl.s-bb.nl/data/d5077489-2c30-4213-8672-67fa85a8fb46,Technicus mechatronica (Gewijzigd 2023),"The systems technician works in both small and very large electrotechnical and metal companies in industry and equipment construction. This concerns both supply companies that supply semi-finished products and companies that manufacture the complete end product, such as mechatronic products and/or machines. The work is usually performed within the company. It also happens that machines/installations are completely assembled or dismantled on location. The systems technician is versatile and works together with colleagues in other disciplines. The work mainly takes place within electrical engineering and electronics. In addition, he can come into contact with ICT hardware, measurement and control technology, control technology and mechanical engineering. The systems technician takes into account the conditions under which the components, products and systems function.

The most important activities of a Mechatronics Technician are: Core task B1-K1 Manufactures mechatronic products Prepares the manufacture of mechatronic products Manufactures mechatronic (partial) products Places mechatronic parts on an assembly base and checks the assembly Connect mechatronic parts and (partial) products Core task P3-K1 Installs or modifies mechatronic products and/or systems Collects information Makes technical sketches of the installation or modification Explains the design of the installation or modification Makes and checks technical connections of mechatronic products and/or systems Controls mechatronic products and/or systems or systems and adjusts them Tests installed mechatronic products and/or systems for operation Completes the installation or modification work Core task P3-K2 Supervises and directs the work process Coordinates the work with all parties involved Plans and organizes the performance of the work Monitors the progress of the work process and the quality Instructs and supervises colleagues",4
data/nlqf/5c9fd86a-77bb-448f-9c0d-78b42db224f3.json,http://purl.s-bb.nl/data/5c9fd86a-77bb-448f-9c0d-78b42db224f3,Betonreparateur (Gewijzigd 2016),"The concrete repairman manually repairs concrete damage and applies shotcrete and protective layers. He checks the condition of the surface and removes loose and damaged parts. He applies reinforcement, anti-corrosion layers and bonding bridges. In the case of manual repairs, the concrete repairman ensures that the reinforcing bars are sufficiently encapsulated, compacts the repair mortar and covers it to prevent it from drying out. He mixes mortar and prepares spray equipment. After he has applied sprayed concrete, he finishes the sprayed surface. He carries out moisture-displacing and sealing injection work. The concrete repairman works in civil and utility construction and road and hydraulic engineering. He carries out work independently and usually works together with one or two colleagues.

The most important activities of a concrete repairman are: Core task B1-K1 Repairs concrete Checks materials and resources Set up the workplace Prepares the surface Repairs concrete manually Apply shotcrete Injects construction parts Apply protective layers Tidy up the workplace",2
data/nlqf/6f18d2fb-3c95-4759-86df-5eaaf6ce5fb0.json,http://purl.s-bb.nl/data/6f18d2fb-3c95-4759-86df-5eaaf6ce5fb0,Assistent mobiliteitsbranche (Gewijzigd 2022),"The Mobility Sector Assistant assists with technical work on cars and motorcycles. This can be in different companies, such as in a car rental company, caravan company, car wash company or damage repair company. He sets up the workplace, carries out simple inspection and repair work under supervision, and then tidies up the workplace again. He is eager to learn and eager to develop, is customer and service oriented and has a sense of responsibility. The Mobility Sector Assistant is responsible for his own work. He checks it himself before handing it over to his supervisor.

The most important activities of a mobility sector assistant are: Core task B1-K1 Works as an assistant in a labor organization Prepares assisting work Performs assisting work Signs off at the end of his assisting work Core task P6-K1 Assists with technical work on vehicles and/or mobile equipment Set up the workplace Performs (technical) work on a vehicle and/or mobile equipment Tidies up and cleans the workplace",1
data/nlqf/2ed72dcb-cd19-40ea-b8c6-d85f3c9bbc81.json,http://purl.s-bb.nl/data/2ed72dcb-cd19-40ea-b8c6-d85f3c9bbc81,"Bedrijfsleider/ondernemer bloem, groen en styling","The starting manager/entrepreneur flower, greenery and styling works carefully. He has respect for nature, the product, the customer and the company equipment. He has specialist product and professional knowledge and is professional. He is open to developments in his field. He has commercial insight and is enterprising. He combines entrepreneurship with a sense of responsibility for people, the environment and society. He works customer-oriented, professional and result-oriented. He is communicative and socially skilled. He is enthusiastic and motivated. He has empathy, is flexible and solution-oriented. He knows how to handle conflict. He is development-oriented, both for himself and for his employees. He can work well together. He follows industry developments and uses them where possible and desirable in the business organization.

The most important activities of a Flower, greenery and styling manager/entrepreneur are: Core task B1-K1 Making and selling green arrangements Makes flower arrangements, green decorations and/or presentations Provides green products and natural materials Takes care of the shop/product presentation Informs and advises Core task P3-K1 Carry out activities related to purchasing and sales Determines range/purchasing policy Takes care of purchasing and stock management Determines the commercial price Takes care of marketing/product presentation Core task P3-K2 Leading the company Acquires assignments/binds customers Determines personnel needs and organizes work meetings Regulates the financial progress Organizes the quality policy Draws up project/department plan Optimizes business management Directs employees (in projects) Core task P3-K3 Entrepreneurship Determines the (future) picture of the company Shapes the freelance company/sole proprietorship Organizes the financing of the company",4
data/nlqf/9ad01962-4bfc-4b05-a304-dd39377ba567.json,http://purl.s-bb.nl/data/9ad01962-4bfc-4b05-a304-dd39377ba567,Meubelstoffeerder,"The furniture upholsterer works at upholstery companies or a furniture factory. At a traditional upholstery company, he mainly upholsters furniture for private customers. He works with both new and used furniture and it usually involves real customization. He often works on series at a furniture factory or an industrial upholstery company. Think of an assignment from a company that wants to furnish a meeting room. Or a large department store that wants to include a new piece of furniture in its range. The furniture upholsterer works with various filling and upholstery materials, hand tools and with sewing and overlocking machines.

The most important activities of a furniture upholsterer are: Core task B1-K1 Upholstering furniture Preparing upholstering of furniture Compiling production data Selecting, checking and internally transporting materials and tools Dismantling furniture Customizing filling and upholstery materials Setting up machines and locking and stitching the upholstery and apply upholstery materials. Finish upholstered furniture. Complete the job",2
data/nlqf/822764f4-61bd-4b13-bdca-442bb81bf5e2.json,http://purl.s-bb.nl/data/822764f4-61bd-4b13-bdca-442bb81bf5e2,Allround vakkracht onderhoud- en klussenbedrijf (Gewijzigd 2022),"The starting professional organizes the work in a DIY project and manages a small team. He works at various locations and is employed by a real estate company or self-employed. He knows the team well and knows exactly who to use for what. He has an overview of the entire project and plans the work in advance. He has technical insight, can work well together, takes initiative and solves problems where possible. The entry-level professional works independently on his own tasks and is responsible for proper performance. He bears shared responsibility for the work his team delivers. He keeps in touch with his manager from a distance.

The most important activities of an all-round skilled worker maintenance and handyman company are: Core task B1-K1 Recording and determining activities Preparing recording activities Recording the situation on site Core task B1-K2 Carrying out (maintenance) work on technical installations, building components and the environment Preparing for ( maintenance) work on technical installations, building (parts) parts and the environment Detection of electrical and mechanical malfunctions and structural defects Making the building (part) part suitable for work to be carried out Carrying out preventive maintenance on the electrical and mechanical installation Carrying out preventive maintenance on the building , interior and site Remedying electrical and mechanical faults Remedying structural defects Carrying out modifications to electrotechnical and mechanical installations Carrying out modifications to building, interior and grounds Completing (maintenance) work work on technical installations, building (parts) parts and environment Core task P2-K1 Organizing project activities Planning the work to be carried out Organizing materials and resources Monitoring progress and quality of activities Completing activities",3
data/nlqf/1ad09ca3-1065-42f7-9e23-567d07b6d2fc.json,http://purl.s-bb.nl/data/1ad09ca3-1065-42f7-9e23-567d07b6d2fc,Allround meubelstoffeerder (Gewijzigd 2023),"The all-round furniture upholsterer largely works independently at upholstery companies or a furniture factory. At a traditional upholstery company, he / she mainly upholsters furniture from private customers. He/she works with both new and used furniture and it usually involves real customization. He/she often works on series at a furniture factory or industrial upholstery company. Think of an assignment from a company that wants to furnish a meeting room. Or a large department store that wants to include a new piece of furniture in its range. He/she works with various filling and covering materials, hand tools and with sewing and overlocking machines. In addition, the all-round furniture upholsterer has contact with the customer, he/she sometimes provides guidance and makes price calculations and quotations. The all-round furniture upholsterer can also start his/her own company as an independent furniture upholsterer.

The most important activities of an All-round furniture upholsterer are: Core task B1-K1 Upholstering furniture Preparing upholstering of furniture Preparing the hull construction Sawing and/or cutting and applying filling materials Cutting and/or cutting upholstery materials Locking or shaping and stitching the cover/upholstery Applying upholstery materials and preparing the furniture Completing upholstery work Core task P2-K1 Supervising the production process Supervising and instructing employees Monitoring the production process",3
data/nlqf/1a62227c-4154-4359-ae12-3d269060deea.json,http://purl.s-bb.nl/data/1a62227c-4154-4359-ae12-3d269060deea,Parts-/baliemedewerker,"The parts/desk employee works in a warehouse. He does the logistics work and sells products. He comes into contact with customers a lot and prioritises helping customers above other activities. He has insight into the wishes of the customer and makes them a targeted offer. He carries out his work independently, but does not always have decision-making powers. Then he calls in his manager. He is responsible for a good reception of the customer, relationship management and achieving a commercial result.

The most important activities of a Parts/desk employee are: Core task B1-K1 Receiving and storing goods/products Prepares for receiving and storing goods/products Receives and checks goods/products Stores goods/products Enters goods/products into the system in Core task B1-K2 Order picking Prepares order picking Collects orders Inventories (part of) the stock and/or (part of) the warehouse inventory Completes order picking Core task B1-K3 Ship goods/products Prepares shipment of goods/products for Checks goods/products to be shipped Prepares goods/products for dispatch Loads goods/products and completes preparing goods/products for dispatch Core task P2-K1 Sells products Makes an inventory of customer needs Advises the customer and makes a proposal/offer Completes sales (administrative).",2
data/nlqf/aceae3eb-cec2-404d-ac27-a6a098dab5be.json,http://purl.s-bb.nl/data/aceae3eb-cec2-404d-ac27-a6a098dab5be,"Assistent bouwen, wonen en onderhoud (Gewijzigd 2022)","The Building, Living and Maintenance Assistant assists with activities in, for example, the construction, wood and furniture industry and painting industry. He ensures that the workplace is ready for use, collects material and can read and use technical working drawings. He also operates machines and other equipment. He is flexible; he works in different places, in different weather conditions and sometimes at height. He has basic technical knowledge and can handle tools. The building, living and maintenance assistant receives instructions from his manager, and then carries out his tasks as independently as possible. He does work under supervision and calls in his supervisor in case of problems.

The most important activities of a building, living and maintenance assistant are: Core task B1-K1 Works as an assistant in a work organization Prepares assisting activities Performs assisting activities Signs off at the end of his assisting activities Core task P4-K1 Performs work in the field construction, living and maintenance Collects supplies for an assignment and prepares the workplace for use Performs work in the construction, infrastructure, finishing, wood and furniture industry, painting industry or AMBOR Completes work in the construction, infrastructure, finishing, wood and furniture industry , painting industry or AMBOR",1
data/nlqf/9ab4fb89-f354-4322-b325-eb7ac30d879b.json,http://purl.s-bb.nl/data/9ab4fb89-f354-4322-b325-eb7ac30d879b,Zilversmid (Gewijzigd 2023),"""The silversmith makes jewelery and (large) utensils. Commissioned by a customer, or from an idea for his/her own collection. The silversmith has a feeling for 3D design and can empathize with the customer who is looking for a free-standing object that should fit the design in a particular room. The silversmith is also physically capable of making large objects and he/she knows that long-term surface processing requires a lot of patience. The silversmith takes precautions to prevent damage to his/her health. As an entrepreneur, the silversmith is commercially oriented, full of ambition to make his/her business succeed. The silversmith sees what is happening in the market and can respond to developments.""

The most important activities of a silversmith are: Core task B1-K1 Manufactures jewelery and/or small utensils Makes an action plan for manufacturing jewelery and/or small utensils Melts, alloys and casts metals into basic material for jewelery and/or small utensils Forms basic material into jewelery (part) and/or small utensil (part) Assembles parts into jewelery and/or small utensil Attaches decorations to jewelery and/or small utensils Finishes jewelery and/or small utensil and checks it Core task B1-K2 Repairs jewelery and /or small utensils and maintains the workshop Accepts repair order Analyzes repair order Repairs jewelery and/or small utensils and replaces parts Takes care of the workshop Checks the stock Prevents crime Core task P3-K1 Shapes utensils and/or objects Orients itself to the assignment Develops concepts Works concept and looking forward to proposals Presents proposals and makes choices Elaborates the design Core task P3-K2 Manufactures utensils and/or objects Makes an action plan for manufacturing utensils and/or objects (Re)makes trade-specific tools Provides sheet material for utensils and/or objects plastic shape Assembles parts into utensil and/or object Applies specific decoration techniques to utensil and/or objects Finishes utensil and/or object and checks it Core task P3-K3 Takes care of the sale of utensil and/or objects and provides service Conducts sales talks Handles complaints Takes care of the sales area Provides value indication of utensils and/or objects Repairs (large) utensils and/or objects and replaces parts Core task P3-K4 Gives substance to entrepreneurship based on professional expertise Makes market analyzes Draws up a marketing plan Draws up an investment budget and/or a finance draws up an operating and liquidity budget Shapes the company Interests potential investors Participates in networks Profiles and promotes the company Purchases for the company and manages and monitors the stock Performs the financial administration Prepares and submits quotations Reflects on the enterprise",4
data/nlqf/4677f54f-4f78-4f7a-b5c8-ba53e1f3a001.json,http://purl.s-bb.nl/data/4677f54f-4f78-4f7a-b5c8-ba53e1f3a001,Monteur service en onderhoud installaties en systemen (Gewijzigd 2016),"The technician service and maintenance installations and systems works for the breakdown service or maintenance department of production, installation and service companies. The activities concern one or more of the following areas: electrical engineering, installation technology, machine or equipment construction and mechanical engineering. He has to deal with different clients and work environments. He can always fall back on an experienced colleague or his manager in the performance of his duties.

The most important activities of a service and maintenance installations and systems technician are: Core task B1-K1 Inspects equipment, installations and systems Prepares for inspection of equipment, installations and systems Takes precautions for the inspection work Performs sensory inspection of equipment, installations and systems performs measurements and tests on equipment, installations and systems Makes an initial diagnosis and reports results Completes inspection work on equipment, installations and systems Core task B1-K2 Optimizes equipment, installations and systems and resolves malfunctions Prepares work to remedy malfunctions on and optimizing equipment, installations and systems Takes precautions to remedy malfunctions and optimize equipment, installations and systems Dismantles, edits, repairs and assembles components of equipment, installations and systems Checks and test work carried out on equipment, installations and systems Delivers equipment, installations and systems Completes maintenance and modification work",2
data/nlqf/971a2650-3bf9-4e4e-bc02-4d9d9fb4e2f8.json,http://purl.s-bb.nl/data/971a2650-3bf9-4e4e-bc02-4d9d9fb4e2f8,"Eerste monteur gas-, water- of warmtedistributie (Gewijzigd 2022)","The first gas, water or heat distribution engineer works at various locations on gas, water or heat distribution networks. He often works outside and then has to deal with local residents and traffic that he has to take into account. His activities mainly concern the maintenance of the distribution networks and the resolution of malfunctions. He also supervises other mechanics in their work. The first gas, water and heat distribution technician works independently and is responsible for the quality of both his own work and the work of the employees he supervises. He is accountable to his manager.

The most important activities of a First Mechanic gas, water or heat distribution are: Core task B1-K1 Construction, assembly and preparation of distribution networks Preparing the work and setting up the work location Digging trenches and wells Construction and assembly of distribution networks Preparing for use the constructed and installed distribution network Completion and administration of construction and installation work Core task P5-K1 Maintaining and rectifying faults in gas, water or heat distribution networks Preparing maintenance and fault work in gas, water or heat distribution networks Locating and analyzing faults in gas, water or heat distribution networks Decommissioning of gas, water or heat distribution networks Maintaining, replacing and repairing parts of gas, water or heat distribution networks Commissioning of the maintained/repaired gas, water or heat distribution network Administration and finish of maintenance and breakdown work in gas, water or heat distribution networks Core task P5-K2 Organizing work to be performed on gas, water or heat distribution networks Distributing work to be performed and giving instructions Supervising work to be performed Monitoring progress of work to be performed",3
data/nlqf/c59b7523-2e39-4a01-967e-ca0f644e6720.json,http://purl.s-bb.nl/data/c59b7523-2e39-4a01-967e-ca0f644e6720,Medewerker agrarisch loonwerk (Gewijzigd 2016),"The agricultural contract worker works in the food, green and ground, road and hydraulic engineering sector. He performs services for companies in primary production, such as arable farming, horticulture and livestock farming. He usually works in the open air, with changing products and a diversity of (large) machines. The employee prepares machines, tools and technical installations for use on the client's site. He takes care of the crop, handles the product and monitors the product quality. In order to be able and allowed to do his job, the agricultural contracting employee is in possession of a VCA and T driving licence.

The most important activities of an agricultural contractor employee are: Core task B1-K1 Taking care of the agribusiness product * Ensures the quality of the agribusiness product* Takes care of machines, equipment and technical installations Takes care of company buildings and grounds Takes care of information in the chain Core task P2-K1 Providing agricultural contract work Makes machines and equipment ready for use and drives it Performs work for the cultivation of product/crop using machines",2
data/nlqf/b2ddb97a-e1ad-4ff8-9140-49a5a779f325.json,http://purl.s-bb.nl/data/b2ddb97a-e1ad-4ff8-9140-49a5a779f325,Medewerker groen en cultuurtechniek (Gewijzigd 2016),"The green and cultural technology employee is involved in green, ground and infrastructure work in the public space. With attention to sustainability and the social and economic function of the area. His routine work with machines and tools can range from earthmoving and tillage to mowing verges, sports grounds and public gardens. He can handle the responsibility to independently carry out assignments at an external location on the instructions of a manager. Partly thanks to him, nature, soil and water are in optimal condition, tailored to the wishes of the customer/client.

The most important activities of a Landscaping and Agricultural Engineering Employee are: Core task B1-K1 Carrying out work for the construction/design and maintenance/management of nature, soil and water Takes care of nature, soil and water Uses tools for construction/design and management/maintenance Communicates with customers, guests, the public and/or third parties Performs preparatory and final work related to construction/furnishing and maintenance/management Core task P2-K1 Carrying out landscaping and cultural engineering activities Operates machines for landscaping and cultural engineering work Performs maintenance of machines and tools",2
data/nlqf/23a4eccd-83b9-4e37-b522-6df56a74c1c5.json,http://purl.s-bb.nl/data/23a4eccd-83b9-4e37-b522-6df56a74c1c5,Traiteur vers (Gewijzigd 2021),"The fresh caterer is responsible for all specialist activities related to the range of caterers in the specialty shops. He masters the wide range of aspects that play a role in this field, such as product knowledge, knowledge of preparation techniques, marketing and presentation techniques. He is responsible for the correct alignment of the range to the market area, the total production, presentation and coordination in the fresh processing process.

The most important activities of a fresh caterer are: Core task B1-K1 Performs fresh work Processes and/or processes fresh products Prepares simple meals and/or meal components Monitors food safety and prevents loss Cleans and/or disinfects work areas, machines and/or materials Core task B1 -K2 Provides service to the customer Handles requests, orders and/or complaints from customers and advises them Presents fresh products Takes care of the appearance of the location Core task B1-K3 Monitors the stock of fresh products Receives fresh products and checks them for product quality Stores fresh products Keeps stocks up to date and signals shortages Core task P3-K1 Performs fresh specialist activities Prepares caterer products and supervises the process Takes care of the presentation of caterer products Innovates recipes for fresh and/or caterer products Core task P3-K2 Coordinates caterer assignments Makes production planning Calculate costs innovation of recipe or new recipe Provides technical instructions",3
data/nlqf/5e9f9ee1-1f6d-470a-8703-a488685fde34.json,http://purl.s-bb.nl/data/5e9f9ee1-1f6d-470a-8703-a488685fde34,Allround signmaker,"The all-round sign maker ensures that the development of various sign products, such as billboards and illuminated advertising, runs smoothly. He maintains contact with all parties involved in a sign project, sometimes in the role of project leader. He monitors the quality and productivity of the process and adjusts this where necessary. He has technical insight and takes into account the practical feasibility of the designs. In addition, he also performs executive activities. The all-round sign maker is responsible for the proper performance of his own tasks. He works independently and solves problems related to the designs himself.

The most important activities of an All-round sign maker are: Core task B1-K1 Manufactures sign (parts of) products Prepares work Prepares order digitally Plots, prints, engraves and/or mills assignment Finishes sign (parts of) products and assembles Makes sign (part )products ready for transport Carries out file and storage management Carries out clean-up work Core task B1-K2 Assembles sign material Carries out transport work Prepares assembly Assembles sign (parts of) products Delivers sign (parts of) products Core task P2-K1 Makes a design Draws up an action plan Makes design Delivers design Performs file and storage management Core task P2-K2 Performs practical project management Prepares project Sends employees Supervises new employees/students Monitors quality and project progress Delivers project",3
data/nlqf/37668609-3935-41d8-a73f-bc37ac0283c5.json,http://purl.ncpnlqf.nl/data/nl-qualifications/37668609-3935-41d8-a73f-bc37ac0283c5,Basis metselwerk,"Level 2 bricklayers work for companies in the construction sector. He often works in a company that deals with all common activities in the masonry field. Clients are contractors and individuals. The bricklayer works at the construction site. He works both indoors and outdoors. The influence of the weather must not affect the quality and accuracy of his work/products/production. The bricklayer is motivated, communicates actively, acts quality-consciously and works carefully. The mason has a professional attitude for optimal performance of his tasks. He has spatial insight, can work independently but also in a team. During the work, he always pays attention to the safety of himself and the others with whom he works. The mason level 2 has basic knowledge of laying basic masonry, working with insulation materials and jointing basic masonry. He also possesses basic knowledge of products, materials, tools and equipment that are applicable in the laying of basic masonry, the application of insulation materials and the joints of basic masonry. He has knowledge of the usual technical terms in the construction industry and has knowledge of the legal rules and operating procedures with regard to safety and the environment.

The bricklayer level 2 reproduces the knowledge of bricklaying basic masonry, insulating and grouting basic masonry and applies this independently according to the applicable standard procedures. He performs simple professional tasks using working drawings, manufacturer's processing instructions, legal safety regulations and operating procedures. He does not apply the knowledge on the basis of automatism(1) but can apply the knowledge by reproducing the knowledge.",2
